No.,Gene name,Entrez,Mutated samples,Samples tested,Percentage
5886,FEM1C,56929,7,743,0.942126514
5887,FEN1,2237,7,726,0.964187328
5888,FER,2241,23,726,3.168044077
5889,FER1L5,90342,13,717,1.813110181
5890,FER1L6,654463,46,726,6.336088154
5891,FERD3L,222894,20,743,2.69179004
5892,FERMT1,55612,16,717,2.231520223
5893,FERMT2,10979,18,717,2.510460251
5894,FERMT3,83706,16,717,2.231520223
5895,FES,2242,16,717,2.231520223
5896,FETUB,26998,39,726,5.371900826
5897,FEV,54738,9,726,1.239669421
5898,FEZ1,9638,9,726,1.239669421
5899,FEZ2,9637,7,717,0.976290098
5900,FEZF1,389549,12,743,1.615074024
5901,FEZF2,55079,25,726,3.443526171
5902,FFAR1,2864,8,726,1.101928375
5903,FFAR2,2867,15,726,2.066115702
5904,FFAR3,2865,16,726,2.203856749
5905,FGA,2243,23,726,3.168044077
5906,FGB,2244,5,726,0.688705234
5907,FGD1,2245,22,726,3.03030303
5908,FGD2,221472,23,726,3.168044077
5909,FGD3,89846,24,717,3.347280335
5910,FGD4,121512,18,726,2.479338843
5911,FGD5,152273,36,717,5.020920502
5912,FGD6,55785,29,743,3.903095559
5913,FGF1,2246,2,717,0.278940028
5914,FGF10,2255,12,726,1.652892562
5915,FGF11,2256,4,726,0.550964187
5916,FGF12,2257,22,726,3.03030303
5917,FGF13,2258,22,717,3.068340307
5918,FGF14,2259,17,717,2.370990237
5919,FGF16,8823,8,726,1.101928375
5920,FGF17,8822,9,726,1.239669421
5921,FGF18,8817,7,726,0.964187328
5922,FGF19,9965,7,726,0.964187328
5923,FGF2,2247,12,726,1.652892562
5924,FGF20,26281,8,726,1.101928375
5925,FGF21,26291,6,726,0.826446281
5926,FGF22,27006,4,726,0.550964187
5927,FGF23,8074,12,726,1.652892562
5928,FGF3,2248,11,726,1.515151515
5929,FGF4,2249,7,726,0.964187328
5930,FGF5,2250,15,726,2.066115702
5931,FGF6,2251,10,726,1.377410468
5932,FGF7,2252,8,726,1.101928375
5933,FGF8,2253,9,726,1.239669421
5934,FGF9,2254,4,726,0.550964187
5935,FGFBP1,9982,20,726,2.754820937
5936,FGFBP3,143282,1,726,0.137741047
5937,FGFR1,2260,22,717,3.068340307
5938,FGFR1OP,11116,6,717,0.836820084
5939,FGFR1OP2,26127,7,726,0.964187328
5940,FGFR2,2263,22,717,3.068340307
5941,FGFR3,2261,25,853,2.930832356
5942,FGFR4,2264,23,717,3.207810321
5943,FGFRL1,53834,15,726,2.066115702
5944,FGG,2266,17,726,2.341597796
5945,FGGY,55277,22,717,3.068340307
5946,FGL1,2267,9,726,1.239669421
5947,FGL2,10875,8,726,1.101928375
5948,FGR,2268,18,726,2.479338843
5949,FH,2271,8,726,1.101928375
5950,FHAD1,114827,21,717,2.928870293
5951,FHDC1,85462,26,743,3.499327052
5952,FHIT,2272,3,717,0.418410042
5953,FHL1,2273,7,717,0.976290098
5954,FHL2,2274,4,726,0.550964187
5955,FHL3,2275,10,726,1.377410468
5956,FHL5,9457,6,726,0.826446281
5957,FHOD1,29109,36,746,4.825737265
5958,FHOD3,80206,60,743,8.075370121
5959,FIBCD1,84929,18,726,2.479338843
5960,FIBIN,387758,5,717,0.69735007
5961,FIBP,9158,11,726,1.515151515
5962,FICD,11153,15,717,2.092050209
5963,FIG4,9896,19,717,2.649930265
5964,FIGF,2277,5,726,0.688705234
5965,FIGLA,344018,2,717,0.278940028
5966,FIGN,55137,43,743,5.787348587
5967,FIGNL1,63979,13,726,1.790633609
5968,FILIP1,27145,35,726,4.820936639
5969,FILIP1L,11259,18,726,2.479338843
5970,FIP1L1,81608,20,717,2.789400279
5971,FIS1,51024,3,726,0.41322314
5972,FITM1,161247,5,717,0.69735007
5973,FITM2,128486,7,717,0.976290098
5974,FIZ1,84922,15,726,2.066115702
5975,FJX1,24147,6,717,0.836820084
5976,FKBP10,60681,17,726,2.341597796
5977,FKBP11,51303,5,726,0.688705234
5978,FKBP14,55033,6,726,0.826446281
5979,FKBP15,23307,19,717,2.649930265
5980,FKBP1B,2281,1,717,0.139470014
5981,FKBP1C,642489,3,717,0.418410042
5982,FKBP2,2286,2,726,0.275482094
5983,FKBP3,2287,4,726,0.550964187
5984,FKBP4,2288,11,726,1.515151515
5985,FKBP5,2289,5,717,0.69735007
5986,FKBP6,8468,7,726,0.964187328
5987,FKBP7,51661,2,726,0.275482094
5988,FKBP8,23770,15,726,2.066115702
5989,FKBP9,11328,20,726,2.754820937
5990,FKBP9L,360132,1,726,0.137741047
5991,FKBPL,63943,6,717,0.836820084
5992,FKRP,79147,21,726,2.892561983
5993,FKTN,2218,8,743,1.076716016
5994,FLAD1,80308,14,726,1.928374656
5995,FLCN,201163,20,726,2.754820937
5996,FLG,2312,106,726,14.60055096
5997,FLG2,388698,52,743,6.998654105
5998,FLI1,2313,20,726,2.754820937
5999,FLII,2314,27,726,3.719008264
6000,FLJ10404,654030,9,743,1.211305518
6001,FLJ13855,65264,5,717,0.69735007
6002,FLJ14075,143046,10,717,1.394700139
6003,FLJ14775,285065,2,717,0.278940028
6004,FLJ16165,390928,23,726,3.168044077
6005,FLJ16171,441116,1,743,0.134589502
6006,FLJ16360,388567,23,717,3.207810321
6007,FLJ16369,122706,6,717,0.836820084
6008,FLJ20273,152827,18,717,2.510460251
6009,FLJ38348,348775,2,717,0.278940028
6010,FLJ38451,401912,8,717,1.115760112
6011,FLJ42177,221264,9,726,1.239669421
6012,FLJ42418,400941,1,743,0.134589502
6013,FLJ42957,100293703,2,726,0.275482094
6014,FLJ43806,399563,4,717,0.557880056
6015,FLJ43860,652448,12,717,1.673640167
6016,FLJ43980,100128802,1,743,0.134589502
6017,FLJ44060,653487,6,717,0.836820084
6018,FLJ44216,441118,15,717,2.092050209
6019,FLJ44635,392490,4,726,0.550964187
6020,FLJ45422,441140,4,726,0.550964187
6021,FLJ45831,400576,6,726,0.826446281
6022,FLJ45983,399717,1,726,0.137741047
6023,FLJ90650,206338,21,726,2.892561983
6024,FLNA,2316,59,717,8.228730823
6025,FLNB,2317,50,717,6.973500697
6026,FLNC,2318,76,743,10.22880215
6027,FLOT1,10211,10,726,1.377410468
6028,FLOT2,2319,9,726,1.239669421
6029,FLRT1,23769,22,726,3.03030303
6030,FLRT2,23768,39,726,5.371900826
6031,FLRT3,23767,19,726,2.61707989
6032,FLT1,2321,28,730,3.835616438
6033,FLT3,2322,20,938,2.132196162
6034,FLT3LG,2323,19,726,2.61707989
6035,FLT4,2324,54,719,7.510431154
6036,FLVCR1,28982,7,726,0.964187328
6037,FLVCR2,55640,14,726,1.928374656
6038,FLYWCH1,84256,13,726,1.790633609
6039,FLYWCH2,114984,1,717,0.139470014
6040,FMN1,342184,17,717,2.370990237
6041,FMN2,56776,69,743,9.286675639
6042,FMNL1,752,24,726,3.305785124
6043,FMNL2,114793,14,726,1.928374656
6044,FMNL3,91010,20,726,2.754820937
6045,FMO1,2326,14,726,1.928374656
6046,FMO2,2327,10,726,1.377410468
6047,FMO3,2328,10,726,1.377410468
6048,FMO4,2329,13,726,1.790633609
6049,FMO5,2330,14,717,1.952580195
6050,FMOD,2331,13,743,1.749663526
6051,FMR1,2332,22,726,3.03030303
6052,FMR1NB,158521,16,726,2.203856749
6053,FN1,2335,63,743,8.479138627
6054,FN3K,64122,7,726,0.964187328
6055,FN3KRP,79672,8,726,1.101928375
6056,FNBP1,23048,29,717,4.044630404
6057,FNBP1L,54874,8,726,1.101928375
6058,FNBP4,23360,19,726,2.61707989
6059,FNDC1,84624,68,743,9.152086137
6060,FNDC3A,22862,24,726,3.305785124
6061,FNDC3B,64778,26,743,3.499327052
6062,FNDC4,64838,6,726,0.826446281
6063,FNDC5,252995,3,726,0.41322314
6064,FNDC7,163479,17,717,2.370990237
6065,FNDC8,54752,9,726,1.239669421
6066,FNDC9,408263,10,717,1.394700139
6067,FNIP1,96459,20,726,2.754820937
6068,FNIP2,57600,24,717,3.347280335
6069,FNTA,2339,9,726,1.239669421
6070,FNTB,2342,9,726,1.239669421
6071,FOLH1,2346,30,743,4.037685061
6072,FOLH1B,219595,7,726,0.964187328
6073,FOLR1,2348,3,726,0.41322314
6074,FOLR2,2350,4,743,0.538358008
6075,FOLR4,390243,4,717,0.557880056
6076,FOPNL,123811,4,726,0.550964187
6077,FOS,2353,4,726,0.550964187
6078,FOSB,2354,6,726,0.826446281
6079,FOSL1,8061,5,726,0.688705234
6080,FOSL2,2355,12,726,1.652892562
6081,FOXA1,3169,6,726,0.826446281
6082,FOXA2,3170,5,726,0.688705234
6083,FOXA3,3171,4,726,0.550964187
6084,FOXB1,27023,8,717,1.115760112
6085,FOXB2,442425,15,717,2.092050209
6086,FOXC1,2296,10,726,1.377410468
6087,FOXC2,2303,13,726,1.790633609
6088,FOXD2,2306,7,726,0.964187328
6089,FOXD3,27022,10,726,1.377410468
6090,FOXD4,2298,12,717,1.673640167
6091,FOXD4L1,200350,15,726,2.066115702
6092,FOXD4L3,286380,1,717,0.139470014
6093,FOXD4L5,653427,6,717,0.836820084
6094,FOXE1,2304,16,726,2.203856749
6095,FOXE3,2301,8,726,1.101928375
6096,FOXF1,2294,17,717,2.370990237
6097,FOXF2,2295,9,726,1.239669421
6098,FOXG1,2290,36,726,4.958677686
6099,FOXH1,8928,8,726,1.101928375
6100,FOXI1,2299,19,726,2.61707989
6101,FOXI2,399823,8,717,1.115760112
6102,FOXI3,344167,2,717,0.278940028
6103,FOXJ1,2302,10,726,1.377410468
6104,FOXJ2,55810,12,726,1.652892562
6105,FOXJ3,22887,9,726,1.239669421
6106,FOXK1,221937,22,726,3.03030303
6107,FOXK2,3607,17,726,2.341597796
6108,FOXL1,2300,12,726,1.652892562
6109,FOXL2,668,9,926,0.971922246
6110,FOXM1,2305,16,726,2.203856749
6111,FOXN1,8456,12,726,1.652892562
6112,FOXN2,3344,10,726,1.377410468
6113,FOXN3,1112,22,717,3.068340307
6114,FOXN4,121643,11,717,1.534170153
6115,FOXO1,2308,13,726,1.790633609
6116,FOXO3,2309,10,726,1.377410468
6117,FOXO4,4303,13,726,1.790633609
6118,FOXP1,27086,25,726,3.443526171
6119,FOXP2,93986,33,743,4.441453567
6120,FOXP3,50943,8,726,1.101928375
6121,FOXP4,116113,20,717,2.789400279
6122,FOXR1,283150,16,726,2.203856749
6123,FOXR2,139628,1,726,0.137741047
6124,FOXRED1,55572,13,726,1.790633609
6125,FOXRED2,80020,19,726,2.61707989
6126,FOXS1,2307,9,717,1.255230126
6127,FPGS,2356,9,726,1.239669421
6128,FPGT,8790,11,726,1.515151515
6129,FPR1,2357,12,726,1.652892562
6130,FPR2,2358,9,717,1.255230126
6131,FPR3,2359,15,717,2.092050209
6132,FRA10AC1,118924,13,726,1.790633609
6133,FRAS1,80144,68,717,9.483960948
6134,FRAT1,10023,3,726,0.41322314
6135,FREM1,158326,46,743,6.191117093
6136,FREM2,341640,90,726,12.39669421
6137,FREM3,166752,7,717,0.976290098
6138,FRG1,2483,17,726,2.341597796
6139,FRG1B,284802,7,717,0.976290098
6140,FRG2B,441581,4,717,0.557880056
6141,FRK,2444,8,726,1.101928375
6142,FRMD1,79981,16,726,2.203856749
6143,FRMD3,257019,15,726,2.066115702
6144,FRMD4A,55691,56,726,7.713498623
6145,FRMD4B,23150,15,717,2.092050209
6146,FRMD5,84978,10,726,1.377410468
6147,FRMD6,122786,14,726,1.928374656
6148,FRMD7,90167,7,726,0.964187328
6149,FRMD8,83786,6,726,0.826446281
6150,FRMPD1,22844,37,743,4.979811575
6151,FRMPD2,143162,28,743,3.768506057
6152,FRMPD3,84443,29,717,4.044630404
6153,FRMPD4,9758,31,717,4.323570432
6154,FRRS1,391059,11,726,1.515151515
6155,FRS2,10818,10,717,1.394700139
6156,FRS3,10817,13,726,1.790633609
6157,FRY,10129,65,743,8.748317631
6158,FRYL,285527,48,717,6.694560669
6159,FRZB,2487,5,726,0.688705234
6160,FSBP,100861412,7,717,0.976290098
6161,FSCB,84075,14,743,1.884253028
6162,FSCN1,6624,10,726,1.377410468
6163,FSCN2,25794,9,717,1.255230126
6164,FSCN3,29999,16,726,2.203856749
6165,FSD1,79187,18,726,2.479338843
6166,FSD1L,83856,6,717,0.836820084
6167,FSD2,123722,18,726,2.479338843
6168,FSHB,2488,7,726,0.964187328
6169,FSHR,2492,21,726,2.892561983
6170,FSIP1,161835,8,726,1.101928375
6171,FSIP2,401024,22,717,3.068340307
6172,FST,10468,7,726,0.964187328
6173,FSTL1,11167,11,726,1.515151515
6174,FSTL3,10272,2,717,0.278940028
6175,FSTL4,23105,34,726,4.683195592
6176,FSTL5,56884,41,743,5.518169583
6177,FTCD,10841,22,726,3.03030303
6178,FTH1,2495,3,726,0.41322314
6179,FTHL17,53940,8,717,1.115760112
6180,FTL,2512,2,726,0.275482094
6181,FTMT,94033,25,726,3.443526171
6182,FTO,79068,12,717,1.673640167
6183,FTSJ1,24140,10,726,1.377410468
6184,FTSJ2,29960,5,726,0.688705234
6185,FTSJ3,117246,15,726,2.066115702
6186,FTSJD1,55783,15,726,2.066115702
6187,FTSJD2,23070,22,726,3.03030303
6188,FUBP1,8880,15,717,2.092050209
6189,FUBP3,8939,15,717,2.092050209
6190,FUCA1,2517,7,743,0.942126514
6191,FUCA2,2519,8,726,1.101928375
6192,FUK,197258,29,726,3.994490358
6193,FUNDC2,65991,10,726,1.377410468
6194,FUNDC2P1,220793,1,717,0.139470014
6195,FURIN,5045,34,726,4.683195592
6196,FUS,2521,11,743,1.480484522
6197,FUT1,2523,16,726,2.203856749
6198,FUT10,84750,5,726,0.688705234
6199,FUT11,170384,12,726,1.652892562
6200,FUT2,2524,16,726,2.203856749
6201,FUT3,2525,6,726,0.826446281
6202,FUT4,2526,2,726,0.275482094
6203,FUT5,2527,7,726,0.964187328
6204,FUT6,2528,7,726,0.964187328
6205,FUT7,2529,9,726,1.239669421
6206,FUT8,2530,8,717,1.115760112
6207,FUT9,10690,10,726,1.377410468
6208,FUZ,80199,11,726,1.515151515
6209,FXN,2395,1,726,0.137741047
6210,FXR1,8087,42,743,5.652759085
6211,FXR2,9513,24,717,3.347280335
6212,FXYD1,5348,1,726,0.137741047
6213,FXYD3,5349,1,717,0.139470014
6214,FXYD5,53827,3,726,0.41322314
6215,FXYD6,53826,3,726,0.41322314
6216,FYB,2533,28,717,3.905160391
6217,FYCO1,79443,29,726,3.994490358
6218,FYN,2534,18,726,2.479338843
6219,FYTTD1,84248,8,726,1.101928375
6220,FZD1,8321,25,726,3.443526171
6221,FZD10,11211,35,726,4.820936639
6222,FZD2,2535,24,726,3.305785124
6223,FZD3,7976,16,726,2.203856749
6224,FZD4,8322,8,743,1.076716016
6225,FZD5,7855,6,726,0.826446281
6226,FZD6,8323,9,726,1.239669421
6227,FZD7,8324,27,726,3.719008264
6228,FZD8,8325,21,726,2.892561983
6229,FZD9,8326,23,726,3.168044077
6230,FZR1,51343,14,726,1.928374656
6231,G0S2,50486,1,726,0.137741047
6232,G2E3,55632,18,726,2.479338843
6233,G3BP1,10146,7,726,0.964187328
6234,G3BP2,9908,9,743,1.211305518
6235,G6PC,2538,9,743,1.211305518
6236,G6PC2,57818,3,726,0.41322314
6237,G6PC3,92579,12,726,1.652892562
6238,G6PD,2539,21,717,2.928870293
6239,GAA,2548,21,726,2.892561983
6240,GAB1,2549,25,743,3.36473755
6241,GAB2,9846,13,726,1.790633609
6242,GAB3,139716,18,726,2.479338843
6243,GAB4,128954,22,726,3.03030303
6244,GABARAPL1,23710,4,726,0.550964187
6245,GABARAPL3,23766,1,717,0.139470014
6246,GABBR1,2550,38,726,5.23415978
6247,GABBR2,9568,33,726,4.545454545
6248,GABPA,2551,7,726,0.964187328
6249,GABPB1,2553,6,743,0.807537012
6250,GABPB2,126626,10,726,1.377410468
6251,GABRA1,2554,16,726,2.203856749
6252,GABRA2,2555,19,726,2.61707989
6253,GABRA3,2556,9,726,1.239669421
6254,GABRA4,2557,17,743,2.288021534
6255,GABRA5,2558,43,726,5.922865014
6256,GABRA6,2559,20,743,2.69179004
6257,GABRB1,2560,19,726,2.61707989
6258,GABRB2,2561,15,717,2.092050209
6259,GABRB3,2562,27,726,3.719008264
6260,GABRD,2563,18,726,2.479338843
6261,GABRE,2564,18,717,2.510460251
6262,GABRG1,2565,24,726,3.305785124
6263,GABRG2,2566,17,726,2.341597796
6264,GABRG3,2567,28,717,3.905160391
6265,GABRP,2568,5,743,0.67294751
6266,GABRQ,55879,17,726,2.341597796
6267,GABRR1,2569,13,726,1.790633609
6268,GABRR2,2570,12,717,1.673640167
6269,GABRR3,200959,3,717,0.418410042
6270,GAD1,2571,19,726,2.61707989
6271,GAD2,2572,18,726,2.479338843
6272,GADD45A,1647,3,726,0.41322314
6273,GADD45B,4616,3,726,0.41322314
6274,GADD45G,10912,2,726,0.275482094
6275,GADD45GIP1,90480,7,726,0.964187328
6276,GADL1,339896,8,717,1.115760112
6277,GAGE10,102724473,3,717,0.418410042
6278,GAK,2580,25,726,3.443526171
6279,GAL,51083,3,726,0.41322314
6280,GAL3ST1,9514,16,726,2.203856749
6281,GAL3ST2,64090,22,726,3.03030303
6282,GAL3ST3,89792,13,726,1.790633609
6283,GAL3ST4,79690,12,726,1.652892562
6284,GALC,2581,13,726,1.790633609
6285,GALE,2582,5,726,0.688705234
6286,GALK1,2584,15,726,2.066115702
6287,GALK2,2585,12,717,1.673640167
6288,GALM,130589,2,726,0.275482094
6289,GALNS,2588,14,743,1.884253028
6290,GALNT1,2589,6,726,0.826446281
6291,GALNT10,55568,16,726,2.203856749
6292,GALNT11,63917,14,726,1.928374656
6293,GALNT12,79695,12,726,1.652892562
6294,GALNT13,114805,22,726,3.03030303
6295,GALNT14,79623,22,726,3.03030303
6296,GALNT2,2590,15,726,2.066115702
6297,GALNT3,2591,22,726,3.03030303
6298,GALNT4,8693,3,717,0.418410042
6299,GALNT5,11227,20,743,2.69179004
6300,GALNT6,11226,15,726,2.066115702
6301,GALNT7,51809,18,726,2.479338843
6302,GALNT8,26290,13,726,1.790633609
6303,GALNT9,50614,25,717,3.486750349
6304,GALNTL1,57452,11,726,1.515151515
6305,GALNTL2,117248,20,726,2.754820937
6306,GALNTL4,374378,19,726,2.61707989
6307,GALNTL5,168391,15,726,2.066115702
6308,GALNTL6,442117,15,743,2.01884253
6309,GALP,85569,2,726,0.275482094
6310,GALR1,2587,14,726,1.928374656
6311,GALR2,8811,14,726,1.928374656
6312,GALR3,8484,6,726,0.826446281
6313,GALT,2592,12,726,1.652892562
6314,GAMT,2593,15,717,2.092050209
6315,GAN,8139,19,726,2.61707989
6316,GANAB,23193,25,726,3.443526171
6317,GANC,2595,10,726,1.377410468
6318,GAP43,2596,10,717,1.394700139
6319,GAPDH,2597,7,726,0.964187328
6320,GAPDHS,26330,15,726,2.066115702
6321,GAPT,202309,6,726,0.826446281
6322,GAPVD1,26130,23,726,3.168044077
6323,GARNL3,84253,29,726,3.994490358
6324,GARS,2617,12,726,1.652892562
6325,GART,2618,17,726,2.341597796
6326,GAS1,2619,4,726,0.550964187
6327,GAS2,2620,8,726,1.101928375
6328,GAS2L1,10634,7,726,0.964187328
6329,GAS2L3,283431,18,726,2.479338843
6330,GAS6,2621,25,717,3.486750349
6331,GAS7,8522,17,726,2.341597796
6332,GAS8,2622,9,726,1.239669421
6333,GAST,2520,2,717,0.278940028
6334,GATA1,2623,11,726,1.515151515
6335,GATA2,2624,17,726,2.341597796
6336,GATA3,2625,27,726,3.719008264
6337,GATA4,2626,10,726,1.377410468
6338,GATA5,140628,6,726,0.826446281
6339,GATA6,2627,9,726,1.239669421
6340,GATAD1,57798,2,726,0.275482094
6341,GATAD2A,54815,16,717,2.231520223
6342,GATAD2B,57459,11,726,1.515151515
6343,GATC,283459,5,717,0.69735007
6344,GATM,2628,7,726,0.964187328
6345,GATS,352954,3,726,0.41322314
6346,GATSL3,652968,12,743,1.615074024
6347,GBA,2629,9,726,1.239669421
6348,GBA2,57704,20,726,2.754820937
6349,GBA3,57733,8,717,1.115760112
6350,GBAP,2630,2,717,0.278940028
6351,GBAS,2631,4,726,0.550964187
6352,GBE1,2632,14,717,1.952580195
6353,GBF1,8729,32,726,4.407713499
6354,GBGT1,26301,4,726,0.550964187
6355,GBP1,2633,20,726,2.754820937
6356,GBP2,2634,10,726,1.377410468
6357,GBP3,2635,18,726,2.479338843
6358,GBP4,115361,17,726,2.341597796
6359,GBP5,115362,17,726,2.341597796
6360,GBP6,163351,23,726,3.168044077
6361,GBP7,388646,16,726,2.203856749
6362,GBX1,2636,12,717,1.673640167
6363,GBX2,2637,8,726,1.101928375
6364,GC,2638,9,717,1.255230126
6365,GCA,25801,1,726,0.137741047
6366,GCAT,23464,8,726,1.101928375
6367,GCC1,79571,22,726,3.03030303
6368,GCC2,9648,32,726,4.407713499
6369,GCDH,2639,12,717,1.673640167
6370,GCET2,257144,1,726,0.137741047
6371,GCFC1,94104,25,726,3.443526171
6372,GCG,2641,9,717,1.255230126
6373,GCGR,2642,3,717,0.418410042
6374,GCH1,2643,6,726,0.826446281
6375,GCHFR,2644,1,726,0.137741047
6376,GCK,2645,19,726,2.61707989
6377,GCKR,2646,11,726,1.515151515
6378,GCLC,2729,7,726,0.964187328
6379,GCLM,2730,5,726,0.688705234
6380,GCM1,8521,9,726,1.239669421
6381,GCM2,9247,13,726,1.790633609
6382,GCN1L1,10985,56,726,7.713498623
6383,GCNT1,2650,7,726,0.964187328
6384,GCNT2,2651,12,717,1.673640167
6385,GCNT3,9245,8,726,1.101928375
6386,GCNT4,51301,10,726,1.377410468
6387,GCNT6,644378,2,717,0.278940028
6388,GCNT7,140687,2,717,0.278940028
6389,GCOM1,145781,5,726,0.688705234
6390,GCSH,2653,2,726,0.275482094
6391,GDA,9615,10,717,1.394700139
6392,GDAP1,54332,8,726,1.101928375
6393,GDAP1L1,78997,11,743,1.480484522
6394,GDAP2,54834,10,726,1.377410468
6395,GDE1,51573,3,717,0.418410042
6396,GDF1,2657,3,726,0.41322314
6397,GDF11,10220,10,726,1.377410468
6398,GDF15,9518,11,726,1.515151515
6399,GDF3,9573,11,726,1.515151515
6400,GDF5,8200,26,726,3.581267218
6401,GDF5OS,554250,9,717,1.255230126
6402,GDF6,392255,29,726,3.994490358
6403,GDF7,151449,11,726,1.515151515
6404,GDF9,2661,14,726,1.928374656
6405,GDI1,2664,8,726,1.101928375
6406,GDI2,2665,7,726,0.964187328
6407,GDNF,2668,12,726,1.652892562
6408,GDPD1,284161,6,726,0.826446281
6409,GDPD2,54857,16,726,2.203856749
6410,GDPD3,79153,6,726,0.826446281
6411,GDPD4,220032,9,717,1.255230126
6412,GDPD5,81544,15,726,2.066115702
6413,GEM,2669,8,726,1.101928375
6414,GEMIN4,50628,20,726,2.754820937
6415,GEMIN5,25929,30,726,4.132231405
6416,GEMIN6,79833,1,726,0.137741047
6417,GEMIN7,79760,6,726,0.826446281
6418,GEMIN8,54960,4,726,0.550964187
6419,GEN1,348654,19,717,2.649930265
6420,GET4,51608,8,726,1.101928375
6421,GFAP,2670,18,726,2.479338843
6422,GFER,2671,3,726,0.41322314
6423,GFI1,2672,10,726,1.377410468
6424,GFI1B,8328,10,743,1.34589502
6425,GFM1,85476,18,726,2.479338843
6426,GFM2,84340,12,726,1.652892562
6427,GFOD1,54438,13,726,1.790633609
6428,GFOD2,81577,10,726,1.377410468
6429,GFPT1,2673,11,726,1.515151515
6430,GFPT2,9945,26,726,3.581267218
6431,GFRA1,2674,23,726,3.168044077
6432,GFRA2,2675,14,717,1.952580195
6433,GFRA3,2676,11,726,1.515151515
6434,GFRA4,64096,6,726,0.826446281
6435,GFRAL,389400,8,743,1.076716016
6436,GGA1,26088,16,743,2.153432032
6437,GGA2,23062,17,726,2.341597796
6438,GGA3,23163,9,743,1.211305518
6439,GGCT,79017,4,726,0.550964187
6440,GGCX,2677,17,726,2.341597796
6441,GGH,8836,12,726,1.652892562
6442,GGN,199720,24,726,3.305785124
6443,GGPS1,9453,6,726,0.826446281
6444,GGT1,2678,8,726,1.101928375
6445,GGT2,728441,3,717,0.418410042
6446,GGT5,2687,22,717,3.068340307
6447,GGT6,124975,11,726,1.515151515
6448,GGT7,2686,17,726,2.341597796
6449,GGTLA4,92086,16,717,2.231520223
6450,GGTLC2,91227,3,717,0.418410042
6451,GH1,2688,11,726,1.515151515
6452,GH2,2689,7,717,0.976290098
6453,GHDC,84514,12,717,1.673640167
6454,GHITM,27069,5,726,0.688705234
6455,GHR,2690,9,726,1.239669421
6456,GHRH,2691,3,726,0.41322314
6457,GHRHR,2692,6,743,0.807537012
6458,GHSR,2693,12,726,1.652892562
6459,GIF,2694,13,726,1.790633609
6460,GIGYF1,64599,47,743,6.325706595
6461,GIGYF2,26058,32,717,4.463040446
6462,GIMAP1,170575,19,743,2.557200538
6463,GIMAP2,26157,5,726,0.688705234
6464,GIMAP4,55303,12,726,1.652892562
6465,GIMAP5,55340,4,726,0.550964187
6466,GIMAP6,474344,11,726,1.515151515
6467,GIMAP7,168537,11,726,1.515151515
6468,GIMAP8,155038,22,726,3.03030303
6469,GIN1,54826,9,726,1.239669421
6470,GINM1,116254,2,717,0.278940028
